lr:0.05
2019-04-10 18:35:38Epoch: 340, Precision: 0.50666667, Loss: 0.26066130lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:35:42Epoch: 360, Precision: 0.54666667, Loss: 0.19762617lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:35:46Epoch: 380, Precision: 0.48666667, Loss: 0.16380693lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:35:50Epoch: 400, Precision: 0.48666667, Loss: 0.18771692lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:35:55Epoch: 420, Precision: 0.48000000, Loss: 0.19153751lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:35:59Epoch: 440, Precision: 0.54666667, Loss: 0.17937447lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:36:04Epoch: 460, Precision: 0.51333333, Loss: 0.15288906lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:36:08Epoch: 480, Precision: 0.54666667, Loss: 0.26448783lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:36:08Epoch:  0, Precision: 0.48666667, Loss: 25.01614952
2019-04-10 18:36:13Epoch: 20, Precision: 0.48666667, Loss: 0.61080450
2019-04-10 18:36:15Epoch: 40, Precision: 0.50666667, Loss: 0.53301167
2019-04-10 18:36:18Epoch: 60, Precision: 0.56666667, Loss: 0.46240208
2019-04-10 18:36:21Epoch: 80, Precision: 0.50666667, Loss: 0.47777727
2019-04-10 18:36:23Epoch: 100, Precision: 0.51333333, Loss: 0.36190224
2019-04-10 18:36:26Epoch: 120, Precision: 0.51333333, Loss: 0.40929076
2019-04-10 18:36:29Epoch: 140, Precision: 0.56666667, Loss: 0.41011724
2019-04-10 18:36:32Epoch: 160, Precision: 0.54000000, Loss: 0.43597993
2019-04-10 18:36:35Epoch: 180, Precision: 0.49333333, Loss: 0.25236052
2019-04-10 18:36:37Epoch: 200, Precision: 0.52666667, Loss: 0.28389472
2019-04-10 18:36:40Epoch: 220, Precision: 0.60000000, Loss: 0.19964094
2019-04-10 18:36:43Epoch: 240, Precision: 0.48000000, Loss: 0.34218076
2019-04-10 18:36:46Epoch: 260, Precision: 0.50666667, Loss: 0.22594906
2019-04-10 18:36:48Epoch: 280, Precision: 0.46000000, Loss: 0.21750672
2019-04-10 18:36:51Epoch: 300, Precision: 0.56666667, Loss: 0.25003633
2019-04-10 18:36:54Epoch: 320, Precision: 0.52000000, Loss: 0.16802502
2019-04-10 18:36:58Epoch: 340, Precision: 0.50666667, Loss: 0.14986278
2019-04-10 18:37:01Epoch: 360, Precision: 0.55333333, Loss: 0.15799491
2019-04-10 18:37:04Epoch: 380, Precision: 0.50000000, Loss: 0.25189093
2019-04-10 18:37:07Epoch: 400, Precision: 0.55333333, Loss: 0.19484219
2019-04-10 18:37:10Epoch: 420, Precision: 0.50666667, Loss: 0.20964900
2019-04-10 18:37:13Epoch: 440, Precision: 0.53333333, Loss: 0.19993044
2019-04-10 18:37:16Epoch: 460, Precision: 0.47333333, Loss: 0.15380862
2019-04-10 18:37:19Epoch: 480, Precision: 0.52666667, Loss: 0.21878694lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-11 10:42:42Epoch:  0, Precision: 0.45333333, Loss: 6.78837633lr:0.05
2019-04-11 10:43:20Epoch:  0, Precision: 0.51333333, Loss: 22.89221764lr:0.05
2019-04-11 16:11:26Epoch:  0, Precision: 0.56000000, Loss: 13.93871689lr:0.05
2019-04-11 16:12:27Epoch:  0, Precision: 0.46000000, Loss: 16.48914909lr:0.05
2019-04-11 16:14:23Epoch:  0, Precision: 0.54000000, Loss: 17.00926971
2019-04-11 16:14:26Epoch: 20, Precision: 0.50666667, Loss: 0.59471065
2019-04-11 16:14:28Epoch: 40, Precision: 0.49333333, Loss: 0.29336545
2019-04-11 16:14:31Epoch: 60, Precision: 0.46000000, Loss: 0.52450204
2019-04-11 16:14:33Epoch: 80, Precision: 0.48000000, Loss: 0.37832409
2019-04-11 16:14:36Epoch: 100, Precision: 0.48666667, Loss: 0.27471188
2019-04-11 16:14:39Epoch: 120, Precision: 0.50000000, Loss: 0.24099819
2019-04-11 16:14:42Epoch: 140, Precision: 0.54000000, Loss: 0.17416576
2019-04-11 16:14:44Epoch: 160, Precision: 0.52000000, Loss: 0.15370022
2019-04-11 16:14:47Epoch: 180, Precision: 0.52000000, Loss: 0.09572221
2019-04-11 16:14:49Epoch: 200, Precision: 0.46000000, Loss: 0.15971674
2019-04-11 16:14:52Epoch: 220, Precision: 0.50666667, Loss: 0.08352292
2019-04-11 16:14:55Epoch: 240, Precision: 0.49333333, Loss: 0.17039782
2019-04-11 16:14:57Epoch: 260, Precision: 0.55333333, Loss: 0.23531649
2019-04-11 16:15:01Epoch: 280, Precision: 0.50666667, Loss: 0.16342567
2019-04-11 16:15:04Epoch: 300, Precision: 0.49333333, Loss: 0.06480169
2019-04-11 16:15:07Epoch: 320, Precision: 0.54000000, Loss: 0.14372037
2019-04-11 16:15:10Epoch: 340, Precision: 0.50666667, Loss: 0.22718592
2019-04-11 16:15:13Epoch: 360, Precision: 0.50666667, Loss: 0.03417391
2019-04-11 16:15:16Epoch: 380, Precision: 0.53333333, Loss: 0.07337156
2019-04-11 16:15:19Epoch: 400, Precision: 0.54666667, Loss: 0.07705844
2019-04-11 16:15:22Epoch: 420, Precision: 0.54666667, Loss: 0.21413384
2019-04-11 16:15:25Epoch: 440, Precision: 0.50666667, Loss: 0.10884361
2019-04-11 16:15:28Epoch: 460, Precision: 0.53333333, Loss: 0.04687617
2019-04-11 16:15:32Epoch: 480, Precision: 0.53333333, Loss: 0.07105168lr:0.05
2019-04-11 21:42:16Epoch:  0, Precision: 0.54000000, Loss: 15.67066669
2019-04-11 21:42:18Epoch: 20, Precision: 0.56000000, Loss: 0.85911614
2019-04-11 21:42:21Epoch: 40, Precision: 0.55333333, Loss: 0.51746017
2019-04-11 21:42:24Epoch: 60, Precision: 0.52000000, Loss: 0.50820661
2019-04-11 21:42:26Epoch: 80, Precision: 0.48666667, Loss: 0.37466076
2019-04-11 21:42:29Epoch: 100, Precision: 0.51333333, Loss: 0.44491848
2019-04-11 21:42:32Epoch: 120, Precision: 0.55333333, Loss: 0.25075617
2019-04-11 21:42:35Epoch: 140, Precision: 0.54666667, Loss: 0.28668281
2019-04-11 21:42:38Epoch: 160, Precision: 0.50666667, Loss: 0.34344274
2019-04-11 21:42:41Epoch: 180, Precision: 0.56666667, Loss: 0.41052178
2019-04-11 21:42:44Epoch: 200, Precision: 0.52000000, Loss: 0.22663829
2019-04-11 21:42:47Epoch: 220, Precision: 0.54666667, Loss: 0.26504332
2019-04-11 21:42:50Epoch: 240, Precision: 0.56666667, Loss: 0.30023032
2019-04-11 21:42:54Epoch: 260, Precision: 0.53333333, Loss: 0.06517544
2019-04-11 21:42:58Epoch: 280, Precision: 0.54000000, Loss: 0.09946489
2019-04-11 21:43:01Epoch: 300, Precision: 0.57333333, Loss: 0.22515008
2019-04-11 21:43:05Epoch: 320, Precision: 0.46666667, Loss: 0.13392583
2019-04-11 21:43:08Epoch: 340, Precision: 0.57333333, Loss: 0.09342106
2019-04-11 21:43:11Epoch: 360, Precision: 0.49333333, Loss: 0.11413498
2019-04-11 21:43:15Epoch: 380, Precision: 0.52666667, Loss: 0.09938558
2019-04-11 21:43:18Epoch: 400, Precision: 0.59333333, Loss: 0.12985857
2019-04-11 21:43:22Epoch: 420, Precision: 0.58000000, Loss: 0.08587231
2019-04-11 21:43:26Epoch: 440, Precision: 0.56000000, Loss: 0.17083794
2019-04-11 21:43:30Epoch: 460, Precision: 0.56666667, Loss: 0.13267092
2019-04-11 21:43:33Epoch: 480, Precision: 0.56000000, Loss: 0.15686987lr:0.05lr:0.05
2019-04-12 10:46:22Epoch:  0, Precision: 0.55333333, Loss: 20.38240623
2019-04-12 10:46:24Epoch: 20, Precision: 0.54000000, Loss: 0.62517542
2019-04-12 10:46:27Epoch: 40, Precision: 0.52000000, Loss: 0.41304418
2019-04-12 10:46:31Epoch: 60, Precision: 0.54666667, Loss: 0.39645040
2019-04-12 10:46:35Epoch: 80, Precision: 0.59333333, Loss: 0.45605457
2019-04-12 10:46:38Epoch: 100, Precision: 0.57333333, Loss: 0.42001647
2019-04-12 10:46:41Epoch: 120, Precision: 0.52666667, Loss: 0.26288065lr:0.05
2019-04-12 10:54:05Epoch:  0, Precision: 0.52666667, Loss: 15.28349400lr:0.05
2019-04-12 10:54:51Epoch:  0, Precision: 0.50666667, Loss: 8.06212902lr:0.05
2019-04-12 10:55:54Epoch:  0, Precision: 0.55333333, Loss: 17.41655350lr:0.05
2019-04-12 11:03:15Epoch:  0, Precision: 0.56666667, Loss: 14.85048580lr:0.05
2019-04-12 16:35:30Epoch:  0, Precision: 0.49333333, Loss: 15.08207321lr:0.05
2019-04-12 16:49:45Epoch:  0, Precision: 0.54666667, Loss: 8.85223198
