date,r,open,high,low,close,volume,rsrs,turnover,money,circulating_cap,MA5,MA10,MA20,MA60,,, ,,,,,,,circulating_market_cap(าฺิช),turn_over(v/c),turn_over(m/cmc),recog,Unnamed: 13,Unnamed: 14,turn_over(v/cc)
,,,,,,,,,,,,,,,,,-0.000381604,,,,,,,114967.0097,91319.37873,0.009261536,0.013367872,,2017/1/6,0.006856213
,,,,,,,,,,,,,,,,,0.016952671,,,,,,,116538.6597,109137.2102,0.010498763,0.009251307,,2017/1/13,0.008305981
,,,,,,,,,,,,,,,,,0.007175197,,,,,,,118162.2703,116252.0808,0.01163483,0.016564597,,2017/1/20,0.008970724
,,,,,,,,,,,,,,,,,-0.010166985,,,,,,,117070.5008,64791.85575,0.006634514,0.024249507,,2017/1/26,0.004949298
,,,,,,,,,,,,,,,,,0.012048773,,,,,,,118345.67,12265.7221,0.001359808,-0.003064738,,2017/2/3,0.000947133
,,,,,,,,,,,,,,,,,-0.002311814,,,,,,,118214.8004,111487.0148,0.011713,0.001759288,,2017/2/10,0.008599266
,,,,,,,,,,,,,,,,,0.011499006,,,,,,,119792.8497,132311.9213,0.014024077,0.009709104,,2017/2/17,0.010341776
,,,,,,,,,,,,,,,,,-0.017880331,,,,,,,117655.5494,128265.9533,0.01327762,0.009160608,,2017/2/24,0.009812134
,,,,,,,,,,,,,,,,,-0.003370775,,,,,,,117236.9595,95558.66638,0.010192484,-0.006586932,,2017/3/3,0.007284073
,,,,,,,,,,,,,,,,,0.003302919,,,,,,,117791.88,93684.77522,0.009416749,-0.021190836,,2017/3/10,0.007175035
,,,,,,,,,,,,,,,,,0.007943935,,,,,,,119188.7003,105504.5023,0.01116791,-7.90E-05,,2017/3/17,0.008176092
,,,,,,,,,,,,,,,,,-0.002473913,,,,,,,119594.3802,130242.3389,0.015112773,0.011273092,,2017/3/24,0.010120274
,,,,,,,,,,,,,,,,,0.012085762,,,,,,,121402.4009,123507.8968,0.013197307,0.005450369,,2017/3/31,0.009742072
,,,,,,,,,,,,,,,,,-0.013713266,,,,,,,120094.4605,96298.42585,0.0103422,0.009581949,,2017/4/7,0.007514005
,,,,,,,,,,,,,,,,,-0.003330856,,,,,,,119225.4908,126827.909,0.014287299,-0.001793239,0.008688449,2017/4/14,0.009824816
,,,,,,,,,,,,,,,,,-0.000270651,,,,,,,119696.6602,110027.9471,0.012419587,-0.016998445,-0.013221614,2017/4/21,0.008557078
,,,,,,,,,,,,,,,,,-0.011264022,,,,,,,118386.2407,107710.4318,0.012520688,-0.003600606,0.078042382,2017/4/28,0.008285133
,,,,,,,,,,,,,,,,,0.023635031,,,,,,,121197.3793,71523.40298,0.008106365,-0.011531624,-0.018332181,2017/5/5,0.005632249
,,,,,,,,,,,,,,,,,-0.005804333,,,,,,,120224.0899,108487.8988,0.012603811,0.012104783,0.007755621,2017/5/12,0.008474494
,,,,,,,,,,,,,,,,,0.046387891,,,,,,,125509.6912,79347.24406,0.009598809,0.017693512,-0.053640063,2017/5/19,0.006468865
,,,,,,,,,,,,,,,,,0.0017196,,,,,,,126331.3687,127860.7116,0.014905846,0.040314307,0.027039461,2017/5/26,0.010448202
,,,,,,,,,,,,,,,,,0.017697493,,,,,,,127017.0642,66375.98068,0.008123717,0.048187259,-0.022985433,2017/6/2,0.005451065
,,,,,,,,,,,,,,,,,-0.026389834,,,,,,,123672.3122,104458.1068,0.012504498,0.019447526,0.03431531,2017/6/9,0.008352624
,,,,,,,,,,,,,,,,,0.031110859,,,,,,,126769.7767,80674.18723,0.011048162,-0.009159375,0.028685816,2017/6/16,0.006612393
,,,,,,,,,,,,,,,,,0.008251676,,,,,,,127748.5817,103224.0572,0.013589892,0.003900014,-0.028701989,2017/6/23,0.008520552
,,,,,,,,,,,,,,,,,-0.002474541,,,,,,,127758.7206,104359.2041,0.013273584,0.039619252,-0.083108442,2017/6/30,0.00861308
,,,,,,,,,,,,,,,,,0.031185762,,,,,,,130154.2454,82366.64173,0.011545328,0.005756716,-0.066986482,2017/7/7,0.006925432
,,,,,,,,,,,,,,,,,0.006187344,,,,,,,132015.3269,130946.0281,0.015843916,0.02863405,-0.004329412,2017/7/14,0.011145548
,,,,,,,,,,,,,,,,,-0.001068159,,,,,,,132678.1538,163015.6697,0.020048692,0.037566062,-0.04314187,2017/7/21,0.013937775
,,,,,,,,,,,,,,,,,-0.003258656,,,,,,,132908.2414,116842.8868,0.014166211,0.005112575,-0.002912157,2017/7/28,0.010007319
,,,,,,,,,,,,,,,,,-0.021898943,,,,,,,130440.0077,126085.3705,0.016732301,-0.004323335,0.018730117,2017/8/4,0.010598068
,,,,,,,,,,,,,,,,,0.016733038,,,,,,,131998.9068,106000.065,0.014064902,-0.025086238,-0.024305694,2017/8/11,0.009016285
,,,,,,,,,,,,,,,,,0.035579021,,,,,,,137506.4548,83516.53031,0.011158742,-0.005532341,0.085340238,2017/8/18,0.007400256
,,,,,,,,,,,,,,,,,0.001432429,,,,,,,136161.5371,116537.9103,0.014147774,0.052907404,-0.024287824,2017/8/25,0.01022522
,,,,,,,,,,,,,,,,,-0.008644898,,,,,,,136056.6887,162499.703,0.020364572,0.037062415,0.034023609,2017/9/1,0.014247001
,,,,,,,,,,,,,,,,,-0.006816566,,,,,,,134628.8266,109171.5769,0.014358112,-0.007224852,0.003748638,2017/9/8,0.009471061
,,,,,,,,,,,,,,,,,0.00400131,,,,,,,135631.4111,106395.6054,0.01428081,-0.015402536,0.008644364,2017/9/15,0.009298972
,,,,,,,,,,,,,,,,,-0.002510477,,,,,,,135718.7006,108093.5342,0.01384161,-0.002842531,-0.02028723,2017/9/22,0.009453451
,,,,,,,,,,,,,,,,,0.015360956,,,,,,,137135.8188,82538.45275,0.010428529,0.001480788,0.027433133,2017/9/29,0.007293873
,,,,,,,,,,,,,,,,,0.008942511,,,,,,,138830.8433,100308.249,0.01320139,0.012811916,-0.011156029,2017/10/13,0.008973742
,,,,,,,,,,,,,,,,,0.02799158,,,,,,,140900.6881,82705.64152,0.01093516,0.024440832,-0.01029548,2017/10/20,0.007509158
,,,,,,,,,,,,,,,,,-0.004904714,,,,,,,141305.3533,103208.2116,0.013276205,0.037184406,-0.013345673,2017/10/27,0.009397577
,,,,,,,,,,,,,,,,,0.022094301,,,,,,,142555.6845,142409.2001,0.017782044,0.022949575,-0.014627845,2017/11/3,0.013081743
,,,,,,,,,,,,,,,,,0.026710668,,,,,,,145537.9137,140381.4888,0.018400855,0.01708122,0.003337607,2017/11/10,0.013165247
,,,,,,,,,,,,,,,,,-0.000668436,,,,,,,145908.831,149404.4353,0.020478075,0.049395123,-0.0039354,2017/11/17,0.014020707
,,,,,,,,,,,,,,,,,-0.032228517,,,,,,,142258.9975,206990.393,0.028765793,0.026024378,0.037455574,2017/11/24,0.018938902
,,,,,,,,,,,,,,,,,0.008147467,,,,,,,142451.4335,128800.5052,0.018080073,-0.03287541,-0.009139396,2017/12/1,0.01180074
,,,,,,,,,,,,,,,,,-0.015765699,,,,,,,140350.0412,122202.465,0.017443072,-0.024343631,-0.014422379,2017/12/8,0.011031063
,,,,,,,,,,,,,,,,,0.021489298,,,,,,,143427.2342,88260.83045,0.0127207,-0.007746683,-0.012320756,2017/12/15,0.008141876
,,,,,,,,,,,,,,,,,-0.007057141,,,,,,,144053.1255,81697.84903,0.012292056,0.005384805,0.024463711,2017/12/22,0.007569343
,,,,,,,,,,,,,,,,,0.025142985,,,,,,,147780.2123,100444.2189,0.014583183,0.014280504,0.010186057,2017/12/29,0.009546982
,,,,,,,,,,,,,,,,,0.029409759,,,,,,,151815.4468,128893.0712,0.016751599,0.017908406,0.020306264,2018/1/5,0.012585498
,,,,,,,,,,,,,,,,,0.032869542,,,,,,,158420.0223,149555.4606,0.020602353,0.055292193,-0.016038359,2018/1/12,0.015238324
,,,,,,,,,,,,,,,,,0.017627701,,,,,,,162725.444,247644.0298,0.032329603,0.063245986,-0.000923777,2018/1/19,0.025908117
,,,,,,,,,,,,,,,,,-0.007293289,,,,,,,163098.1428,268437.7783,0.03277679,0.051076658,-0.003042262,2018/1/26,0.028136477
,,,,,,,,,,,,,,,,,-0.107825021,,,,,,,145116.9748,212172.4756,0.027826448,0.010205849,0.034349663,2018/2/2,0.019787192
,,,,,,,,,,,,,,,,,0.021978413,,,,,,,147484.3731,291555.097,0.036531574,-0.114331911,0.012082448,2018/2/9,0.027633986
,,,,,,,,,,,,,,,,,0.029730586,,,,,,,151878.4966,77866.20993,0.009527476,-0.088216431,-0.013351241,2018/2/14,0.007600092
,,,,,,,,,,,,,,,,,-0.031445605,,,,,,,146602.0209,52867.78554,0.006484611,0.05236243,0.004768599,2018/2/23,0.004980863
,,,,,,,,,,,,,,,,,0.015369146,,,,,,,147619.7741,133669.7622,0.016087329,-0.002649915,-0.000261582,2018/3/2,0.012680934
,,,,,,,,,,,,,,,,,-0.012884258,,,,,,,145875.7396,120613.5513,0.01453443,-0.016559751,-0.023678496,2018/3/9,0.011307139
,,,,,,,,,,,,,,,,,-0.027609702,,,,,,,143252.7936,118623.2755,0.014463797,0.002286867,0.009082054,2018/3/16,0.01093395
,,,,,,,,,,,,,,,,,-0.024832794,,,,,,,139210.3793,129078.1297,0.016981223,-0.04013823,-0.008622676,2018/3/23,0.011546794
,,,,,,,,,,,,,,,,,-0.007266315,,,,,,,137146.6311,138955.799,0.018490909,-0.05175687,0.014908978,2018/3/30,0.012246132
,,,,,,,,,,,,,,,,,0.008892195,,,,,,,139034.2961,64774.76531,0.008406369,-0.031918667,0.013998958,2018/4/4,0.005787152
,,,,,,,,,,,,,,,,,-0.028983275,,,,,,,135921.9138,111260.247,0.013698926,0.001561266,,2018/4/13,0.009705916
,,,,,,,,,,,,,,,,,0.002326829,,,,,,,136945.9479,109242.9074,0.013600323,-0.020348805,,2018/4/20,0.00960173
,,,,,,,,,,,,,,,,,-0.002709588,,,,,,,136621.0289,102602.2254,0.013639774,-0.026723885,,2018/4/27,0.008996661
,,,,,,,,,,,,,,,,,0.029614375,,,,,,,140846.3419,52286.35264,0.007006004,-0.000389064,,2018/5/4,0.004726514
,,,,,,,,,,,,,,,,,0.005802431,,,,,,,142382.4983,85414.53581,0.011758709,0.026824544,,2018/5/11,0.007805405
,,,,,,,,,,,,,,,,,-0.028914115,,,,,,,137535.5845,80757.84634,0.01069196,0.035588641,,2018/5/18,0.007128641
,,,,,,,,,,,,,,,,,-0.005298182,,,,,,,136529.4226,85115.98657,0.010182224,-0.023279456,,2018/5/25,0.007458281
,,,,,,,,,,,,,,,,,0.001847242,,,,,,,136623.22,85294.49313,0.011669601,-0.034059105,,2018/6/1,0.007475003
,,,,,,,,,,,,,,,,,0.005995294,,,,,,,137355.819,83597.51617,0.012971569,-0.003460728,,2018/6/8,0.007365551
,,,,,,,,,,,,,,,,,-0.031585694,,,,,,,133435.508,79274.65379,0.013186299,0.007853611,,2018/6/15,0.006785324
,,,,,,,,,,,,,,,,,-0.040174787,,,,,,,129762.6807,96866.39435,0.013924843,-0.025779765,,2018/6/22,0.008062776
,,,,,,,,,,,,,,,,,-0.031166454,,,,,,,126967.4824,95251.79417,0.013544862,-0.070491533,,2018/6/29,0.007680978
,,,,,,,,,,,,,,,,,0.030899601,,,,,,,129810.9949,96323.10198,0.013049987,-0.070089135,,2018/7/6,0.007867098
,,,,,,,,,,,,,,,,,0.006823155,,,,,,,130355.0176,87234.78551,0.011327505,-0.001229883,,2018/7/13,0.007154678
,,,,,,,,,,,,,,,,,0.012563358,,,,,,,132581.0769,82399.3043,0.011045476,0.037933589,,2018/7/20,0.00686575
,,,,,,,,,,,,,,,,,-0.044192484,,,,,,,128217.7174,124211.7878,0.01540048,0.019472235,,2018/7/27,0.01000907
,,,,,,,,,,,,,,,,,0.037170085,,,,,,,132220.4902,93228.95023,0.011796647,-0.032184332,,2018/8/3,0.00774698
,,,,,,,,,,,,,,,,,-0.05154981,,,,,,,126493.5051,98870.09448,0.012408491,-0.008665038,,2018/8/10,0.007859883
,,,,,,,,,,,,,,,,,0.041205979,,,,,,,130775.3312,80977.44279,0.009864479,-0.016295836,,2018/8/17,0.006655379
,,,,,,,,,,,,,,,,,0.001003236,,,,,,,131018.0484,78638.16723,0.010426102,-0.012467991,,2018/8/24,0.006475114
,,,,,,,,,,,,,,,,,-0.014871811,,,,,,,129427.0575,86864.38614,0.011185698,0.042250555,,2018/8/31,0.007065611
,,,,,,,,,,,,,,,,,-0.005029372,,,,,,,129764.0302,76640.37935,0.009842674,-0.013883495,,2018/9/7,0.006250214
,,,,,,,,,,,,,,,,,0.061094573,,,,,,,137165.4021,66242.27072,0.008675216,-0.019826388,,2018/9/14,0.005710349
,,,,,,,,,,,,,,,,,0.012849705,,,,,,,139236.8773,93546.9141,0.01155895,0.055757934,,2018/9/21,0.00818573
