,0,600000.XSHG,600016.XSHG,600019.XSHG,600028.XSHG,600029.XSHG,600030.XSHG,600036.XSHG,600048.XSHG,600050.XSHG,600104.XSHG,600111.XSHG,600276.XSHG,600309.XSHG,600340.XSHG,600519.XSHG,600547.XSHG,600585.XSHG,600606.XSHG,600690.XSHG,600703.XSHG,600887.XSHG,600958.XSHG,600999.XSHG,601006.XSHG,601088.XSHG,601166.XSHG,601169.XSHG,601186.XSHG,601211.XSHG,601229.XSHG,601288.XSHG,601318.XSHG,601328.XSHG,601336.XSHG,601360.XSHG,601390.XSHG,601398.XSHG,601601.XSHG,601628.XSHG,601668.XSHG,601688.XSHG,601766.XSHG,601800.XSHG,601818.XSHG,601857.XSHG,601878.XSHG,601881.XSHG,601988.XSHG,601989.XSHG,603993.XSHG,
2007/7/27,2007/7/27,326061,731652,473548,358400,100000,221457,471015,30000,811020,148075,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,45561,,,212123,,70100,,,,,,80500,159517,,,,918078,,90000,,,,,,,,,520779,,,6083135
2007/8/3,2007/8/3,326061,731652,473548,358400,100000,221457,471015,43540,811020,148075,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,45561,,,212123,,70100,,,,,,80500,159517,,,,918078,,90000,,,,,,,,,520779,,,6096675
2007/8/10,2007/8/10,326061,731652,473548,358400,100000,221457,471015,43540,811020,148075,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,45561,,,212123,,70100,,,,,,80500,159517,,,,918078,,90000,,,,,,,,,520779,,,6096675
2007/8/17,2007/8/17,326061,731652,473548,358400,100000,245782,471015,43540,811020,148075,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,45561,,,212123,,70100,,,,,,80500,223325,,,,918078,,90000,,,,,,,,,520779,,,6184808
2007/8/24,2007/8/24,326061,731652,561108,358400,100000,245782,471015,43540,811020,148075,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,45561,,,212123,,70100,,,,,,80500,223325,,,,918078,,90000,,,,,,,,,520779,,,6272368
2007/8/31,2007/8/31,326061,731652,561108,358400,100000,279156,471015,43540,811020,148075,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,45561,,,212123,,70100,,,,,,80500,223325,,,,918078,,90000,,,,,,,,,520779,,,6305742
2007/9/7,2007/9/7,326061,731652,561108,358400,100000,279156,471015,43540,811020,148075,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,45561,,,212123,,70100,,,,,,80500,223325,,,,918078,,90000,,,,,,,,,520779,,,6305742
2007/9/14,2007/9/14,326061,731652,561108,358400,100000,279156,471015,52594,811020,148075,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,45561,,,212123,,70100,,,,,,80500,223325,,,,918078,,90000,,,,,,,,,520779,,,6314796
2007/9/21,2007/9/21,326061,731652,561108,358400,100000,279156,471015,52594,811020,148075,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,45561,,,212123,,70100,90000,,,,,80500,223325,,,,918078,,90000,,,,,,,,,520779,,,6404796
2007/9/28,2007/9/28,326061,731653,561108,358400,100000,279156,471080,52594,811020,148075,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,45561,,,212123,,70100,90000,,,,,80500,223325,,,,918078,,90000,,,,,,,,,520779,,,6404862
2007/10/12,2007/10/12,326061,731653,561108,358400,100000,279156,471080,52594,811020,148075,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,45561,,,212123,126000,70100,90000,,,,,80500,223325,,,,918078,,90000,,,,,,,,,520779,,,6530862
2007/10/19,2007/10/19,326061,731653,561108,849903,100000,279156,471080,52594,811020,148075,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,45561,,,212123,126000,70100,90000,,,,,80500,223325,,,,918078,,90000,,,,,,,,,520779,,,7022365
2007/10/26,2007/10/26,326061,1209909,561108,849903,100000,279156,471080,52594,811020,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,45561,,,212123,126000,70100,90000,,,,,80500,223325,,,,918078,,90000,,,,,,,,,520779,,,7517001
2007/11/2,2007/11/2,326061,1209909,561108,849903,100000,279156,471080,52594,811020,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,45561,,,260223,126000,70100,90000,,,,,80500,223325,,,,1206539,,90000,,,,,,,,,520779,,,7853562
2007/11/9,2007/11/9,326061,1209909,561108,849903,100000,279156,471080,52594,811020,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,45561,,,260223,126000,70100,90000,,,,,80500,223325,,,,1206539,,90000,,,,,,300000,,,520779,,,8153562
2007/11/16,2007/11/16,326061,1209909,561108,849903,100000,279156,471080,52594,938211,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,60646,,,260223,126000,70100,90000,,,,,80500,223325,,,,1206539,,90000,,,,,,300000,,,520779,,,8295838
2007/11/23,2007/11/23,326061,1209909,561108,849903,100000,279156,471080,52594,938211,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,60646,,,260223,126000,70100,90000,,,,,80500,223325,,,,1206539,,90000,,,,,,300000,,,520779,,,8295838
2007/11/30,2007/11/30,353823,1209909,561108,849903,100000,279156,471080,52594,938211,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,60646,,,260223,126000,70100,90000,,,,,80500,223325,,,,1206539,,90000,,,,,,300000,,,520779,,,8323600
2007/12/7,2007/12/7,353823,1209909,561108,849903,100000,279156,471080,52594,938211,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,60646,,,260223,126000,70100,90000,,,,,80500,223325,,,327245,1206539,,90000,,,,,,300000,,,520779,,,8650845
2007/12/14,2007/12/14,353823,1209909,561108,849903,100000,279156,471080,52594,938211,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,60646,,,260223,126000,70100,90000,,,,,80500,223325,,,327245,1206539,,90000,,,,,,300000,,,520779,,,8650845
2007/12/21,2007/12/21,353823,1209909,561108,849903,100000,279156,471080,52594,938211,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,60646,,,260223,126000,70100,120000,,,,,80500,223325,,,327245,1206539,,90000,,,,,,300000,,,520779,,,8680845
2007/12/28,2007/12/28,353823,1209918,561108,849903,100000,279156,471144,52594,938211,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5859,60646,,,260223,126000,70100,120000,,,,,80500,223325,,,327245,1206539,70000,90000,,,,,,300000,,,520779,,,8750918
2008/1/4,2008/1/4,353823,1209918,561108,849903,100000,279156,471144,52594,938211,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5858.6216,60646,,,260223,126000,70100,120000,,,,,80500,223325,,,327245,1206539,70000,90000,,,,,,300000,,,520779,,,8750917.622
2008/1/11,2008/1/11,353823,1209918,561108,849903,100000,279156,471144,52594,938211,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5858.6216,60646,,,260223,180000,70100,120000,,,,,80500,223325,,,327245,1206539,70000,150000,,,,,,300000,,,649351,,,8993489.622
2008/1/18,2008/1/18,353823,1209918,561108,849903,100000,279156,471144,52594,938211,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5858.6216,60646,,,260223,180000,70100,120000,,,,,80500,223325,,,327245,1206539,70000,150000,,,,,,300000,,,649351,,,8993489.622
2008/1/25,2008/1/25,353823,1209918,561108,849903,100000,279156,471144,52594,938211,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5858.6216,60646,,,260223,180000,70100,120000,,,,,80500,223325,,,327245,1206539,70000,150000,,,,,,300000,,,649351,,,8993489.622
2008/2/1,2008/2/1,353823,1209918,561108,849903,100000,279156,471144,52594,938211,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5858.6216,60646,,,351130,180000,70100,120000,,,,,80500,223325,,,327245,1206539,70000,150000,,,,,,300000,,,649351,,,9084396.622
2008/2/5,2008/2/5,353823,1209918,561108,849903,100000,279156,471144,52594,938211,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5858.6216,60646,,,351130,180000,398000,120000,,,,,80500,223325,,,327245,1206539,70000,150000,,,,,,400000,,,649351,,,9512296.622
2008/2/15,2008/2/15,353823,1209918,561108,849903,100000,279156,471144,52594,938211,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5858.6216,60646,,,351130,180000,398000,120000,,,,,80500,223325,,,327245,1206539,70000,150000,,,,,,400000,,,649351,,,9512296.622
2008/2/22,2008/2/22,353823,1209918,561108,849903,100000,279156,471144,52594,938211,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5858.6216,60646,,,351130,180000,398000,120000,,,,,80500,223325,,,327245,1206539,70000,150000,,,,,,400000,,,649351,,,9512296.622
2008/2/29,2008/2/29,353823,1209923,561108,849903,100000,279156,724383,52594,938211,164455,20642,24976,82343,9381,40793,7755,26278,21653,75569,5858.6216,60646,,,351130,180000,398000,120000,,,,,80500,223325,,,327245,1206539,70000,150000,,,,,,400000,,,649351,,,9765540.622
2008/3/7,2008/3/7,353823,1209923,561108,849903,100000,279156,724383,52594,938211,164455,20642,24976,82343,9381,40793,7755,32557,21653,75569,5858.6216,60646,,,351130,180000,398000,120000,,,,,392659,223325,,,467500,1206539,70000,150000,,,,,,400000,,,649351,,,10224233.62
2008/3/14,2008/3/14,353823,1209923,561108,849903,100000,279156,724383,105188,938211,164455,20642,24976,82343,9381,40793,7755,32557,21653,75569,5858.6216,60646,,,351130,180000,398000,120000,196000,,,,392659,223325,,,467500,1206539,70000,150000,,,,,,400000,,,649351,,,10472827.62
2008/3/21,2008/3/21,353823,1209923,561108,849903,100000,279156,724383,105188,938211,164455,20642,24976,82343,9381,40793,7755,32557,21653,75569,5858.6216,60646,,,351130,180000,398000,120000,196000,,,,392659,223325,,,467500,1206539,70000,150000,,,,,,400000,,,649351,,,10472827.62
2008/3/28,2008/3/28,353823,1209923,561108,849903,100000,279156,724383,105188,938211,164455,20642,24976,82343,9381,40793,7755,32557,21653,75569,5858.6216,60646,,,351130,180000,398000,120000,196000,,,,392659,223325,,,467500,1206539,100000,150000,,,,,,400000,,,649351,,,10502827.62
2008/4/3,2008/4/3,353823,1209923,561108,849903,100000,279156,724594,105188,938211,164455,20642,24976,82343,9381,40793,7755,32557,21653,75569,5859,60646,,,351130,180000,398000,120000,196000,,,,392659,223325,,,467500,1206539,100000,150000,,,,,,400000,,,649351,,,10503039
2008/4/11,2008/4/11,353823,1572900,561108,849903,100000,279156,724594,105188,938211,164455,20642,29971,82343,9381,40793,7755,32557,21653,75569,5859,60646,,,351130,180000,398000,120000,196000,,,,392659,223325,,,467500,1206539,100000,150000,,,,,,400000,,,649351,,,10871011
2008/4/18,2008/4/18,353823,1572900,561108,849903,100000,279156,724594,105188,938211,164455,20642,29971,82343,9381,40793,7755,32557,21653,75569,5859,60646,,,351130,180000,398000,120000,196000,,,,392659,223325,,,467500,1206539,100000,150000,,,,,,400000,,,649351,,,10871011
2008/4/25,2008/4/25,459970,1572900,561108,849903,100000,558312,724594,105188,938211,164455,20642,29971,82343,9381,40793,7755,32557,21653,75569,5859,60646,,,351130,180000,398000,120000,196000,,,,392659,223325,,,467500,1206539,100000,150000,,,,,,400000,,,649351,,,11256314
2008/4/30,2008/4/30,459970,1572900,561108,849903,100000,558312,724594,105188,938211,164455,20642,29971,82343,9381,40793,7755,32557,21653,75569,5859,60646,,,351130,180000,398000,120000,196000,,,,392659,223325,,,467500,1495000,100000,150000,,,,,,400000,,,649351,,,11544775
2008/5/9,2008/5/9,459970,1572900,561108,849903,100000,558312,724594,105188,938211,164455,20642,29971,82343,9381,40793,7755,32557,21653,75569,5859,60646,,,351130,180000,398000,120000,196000,,,,392659,223325,,,467500,1495000,100000,150000,,,,,,400000,,,649351,,,11544775
2008/5/16,2008/5/16,501217,1572900,561108,849903,100000,558312,724594,105188,938211,164455,41285,29971,82343,9381,40793,7755,49910,21653,75569,5859,60646,,,351130,180000,398000,120000,196000,,,,392659,1547638,,,467500,1495000,100000,150000,,,,,,400000,,,649351,,,12948331
2008/5/23,2008/5/23,501217,1572900,561108,849903,100000,558312,724594,105188,1044194,164455,41285,29971,82343,9381,40793,15510,49910,21653,75569,5859,72775,,,351130,180000,398000,120000,196000,,,,392659,1547638,,,467500,1495000,100000,150000,,,,,,400000,,,649351,,,13074198
2008/5/30,2008/5/30,501217,1572900,561108,849903,100000,558312,724594,105188,1044194,164455,41285,29971,82343,9381,45512,15510,49910,21653,75569,5859,72775,,,351130,180000,398000,120000,196000,,,,392659,1547638,,,467500,1495000,100000,150000,,,,,,400000,,,649351,,,13078917
2008/6/6,2008/6/6,501217,1572900,561108,849903,100000,558312,724594,105188,1044194,164455,41285,29971,82343,9381,45512,15510,49910,21653,75569,5859,72775,,,351130,180000,398000,120000,196000,,,,392659,1547638,,,467500,1495000,100000,150000,,,,,,400000,,,649351,,,13078917
2008/6/13,2008/6/13,501217,1572900,561108,849903,100000,558312,724594,105188,1044194,164455,41285,29971,82343,9381,45512,15510,49910,23426,75569,5859,72775,,,351130,180000,398000,120000,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,,,,400000,,,649351,,,13129690
2008/6/20,2008/6/20,501217,1572900,561108,849903,100000,558312,724594,105188,1044194,164455,41285,35409,82343,12267,45512,15510,49910,23426,75569,5859,72775,,,351130,180000,398000,120000,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,,,,400000,,,649351,,,13138014
2008/6/27,2008/6/27,501217,1784839,561108,849903,100000,558312,724594,105188,1044194,164455,41285,35409,82343,12267,45512,15510,49910,23426,75569,5862,72775,,,351130,180000,398000,120000,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,,,,400000,,,649351,,,13349956
2008/7/4,2008/7/4,501217,1784839,561108,849903,100000,558312,724594,105188,1044194,164455,41285,35409,82343,12267,45512,15510,52557,23426,75569,5862,72775,,,351130,180000,398000,120000,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,,,,400000,,,649351,,,13352603
2008/7/11,2008/7/11,501217,1784839,561108,849903,100000,558312,724594,105188,1044194,164455,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,120000,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,,,,400000,,,649351,,,13356118
2008/7/18,2008/7/18,501217,1784839,561108,849903,100000,558312,724594,105188,1044194,164455,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,120000,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,,,,400000,,,649351,,,13356118
2008/7/25,2008/7/25,501217,1784839,561108,849903,100000,558312,724594,105188,1044194,164455,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,120000,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,,,,400000,,,649351,,,13356118
2008/8/1,2008/8/1,501217,1789480,561108,849903,100000,558312,724594,105188,1044194,164455,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,120000,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,,,,400000,,,649351,,,13360759
2008/8/8,2008/8/8,501217,1789480,561108,849903,100000,558312,724594,105188,1044194,164455,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,120000,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,,,,400000,,,649351,,,13360759
2008/8/15,2008/8/15,501217,1789480,561108,849903,100000,657047,724594,105188,1044194,164455,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,120000,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,,,,400000,,,649351,,,13459494
2008/8/22,2008/8/22,501217,1789480,1751200,849903,100000,657047,724594,105188,1044194,164455,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,120000,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,240000,,,400000,,,649351,,,14889586
2008/8/29,2008/8/29,501217,1789480,1751200,849903,150000,657047,724594,105188,1044194,164455,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,120000,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,240000,,,400000,,,649351,,,14939586
2008/9/5,2008/9/5,501217,1789480,1751200,849903,150000,657047,724594,105188,1044194,164455,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,120000,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,240000,,,400000,,,649351,,,14939586
2008/9/12,2008/9/12,501217,1789480,1751200,849903,150000,657047,724594,105188,1044194,164455,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,120000,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,240000,,,400000,,,649351,,,14939586
2008/9/19,2008/9/19,501217,1789480,1751200,849903,150000,657047,724594,105188,1044194,164455,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,240000,,,400000,,,649351,,,15215104
2008/9/26,2008/9/26,501217,1789480,1751200,849903,150000,657047,724595,105188,1044194,164455,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,240000,,,400000,,,649351,,,15215105
2008/10/10,2008/10/10,501217,1789480,1751200,849903,150000,657047,724595,105188,1044194,164455,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,240000,,,400000,,,649351,,,15215105
2008/10/17,2008/10/17,501217,1789480,1751200,1283415,150000,657047,724595,105188,1044194,164455,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,240000,,,400000,,,649351,,,15648617
2008/10/24,2008/10/24,501217,1789480,1751200,1283415,150000,657047,724595,105188,1044194,327600,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,240000,,,400000,,,649351,,,15811762
2008/10/31,2008/10/31,501217,1789480,1751200,1283415,150000,657047,724595,105188,1044194,327600,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,240000,,,400000,,,649351,,,15811762
2008/11/7,2008/11/7,501217,1789480,1751200,1283415,150000,657047,724595,105188,1044194,327600,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,240000,,,400000,,,649351,,,15811762
2008/11/14,2008/11/14,501217,1789480,1751200,1283415,150000,657047,724595,105188,1044194,327600,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1547638,,,467500,1495000,100000,150000,,,240000,,,400000,,,649351,,,15811762
2008/11/21,2008/11/21,501217,1789480,1751200,1283415,150000,657047,724595,105188,1044194,327600,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1595493,,,467500,1495000,100000,150000,,,300000,,,400000,,,649351,,,15919617
2008/11/28,2008/11/28,501217,1789480,1751200,1283415,150000,657047,724595,105188,1044194,327600,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1595493,,,467500,1495000,100000,150000,,,300000,,,400000,,,649351,,,15919617
2008/12/5,2008/12/5,501217,1789480,1751200,1283415,150000,657047,724595,105188,1044194,327600,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1595493,,,467500,1495000,100000,150000,,,300000,,,400000,,,649351,,,15919617
2008/12/12,2008/12/12,501217,1789480,1751200,1283415,150000,657047,724595,105188,1044194,327600,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1595493,,,467500,1495000,100000,150000,,,300000,,,400000,,,649351,,,15919617
2008/12/19,2008/12/19,501217,1789480,1751200,1283415,150000,657047,724595,105188,1044194,327600,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1595493,,,467500,1495000,100000,150000,,,300000,,,400000,,,649351,,,15919617
2008/12/26,2008/12/26,501217,1789480,1751200,1283415,150000,657047,724595,105188,1044194,327600,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16077715
2008/12/31,2008/12/31,501217,1789480,1751200,1283415,150000,657047,724595,105188,1044194,327600,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16077715
2009/1/9,2009/1/9,501217,1789480,1751200,1283415,150000,657047,724595,105188,1044194,327600,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16077715
2009/1/16,2009/1/16,501217,1789480,1751200,1283415,150000,657047,724595,105188,1044194,327600,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16077715
2009/1/23,2009/1/23,501217,1789480,1751200,1283415,150000,657047,724595,105188,1044194,327600,41285,35409,82343,12267,45512,15510,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16077715
2009/2/6,2009/2/6,501217,1789480,1751200,1283415,150000,657047,724595,125143,1044194,327600,41285,35409,82343,12267,45512,17298,52557,25769,75569,7034,72775,,,351130,180000,398000,395518,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16099458
2009/2/13,2009/2/13,501217,1789480,1751200,1283415,150000,657047,724595,125143,1044194,327600,41285,35409,82343,12267,45512,17298,52557,25769,75569,7034,72775,,,351130,180000,398000,395527,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16099467
2009/2/20,2009/2/20,501217,1789480,1751200,1283415,150000,657047,724595,125143,1044194,327600,41285,35409,82343,12267,45512,17298,52557,25769,75569,7034,72775,,,351130,180000,398000,395527,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16099467
2009/2/27,2009/2/27,501217,1789480,1751200,1283415,150000,657047,724595,125143,1044194,327600,41285,35409,82343,12267,45512,17298,52557,25769,75569,7034,72775,,,351130,180000,398000,395527,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16099467
2009/3/6,2009/3/6,501217,1789480,1751200,1283415,150000,657047,1204518,125143,1044194,327600,41285,35409,82343,12267,45512,17298,102248,25769,75569,7034,72775,,,351130,180000,398000,395527,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16629081
2009/3/13,2009/3/13,501217,1789480,1751200,1283415,150000,657047,1204518,125143,1044194,327600,41285,35409,82343,12267,45512,17298,102248,25769,75569,7034,72775,,,351130,180000,398000,395527,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16629081
2009/3/20,2009/3/20,501217,1789480,1751200,1283415,150000,657047,1204518,125143,1044194,327600,41285,35409,82343,12267,45512,17298,102248,25769,75569,7034,72775,,,351130,180000,398000,395527,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16629081
2009/3/27,2009/3/27,501217,1789480,1751200,1283415,150000,657047,1204518,125143,1044194,327600,41285,35409,82343,12267,45512,17298,102248,25769,75569,7034,72775,,,351130,180000,398000,395527,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16629081
2009/4/3,2009/4/3,501217,1789480,1751200,1283415,150000,657047,1204519,125143,1044194,327600,49316,35409,82343,12267,45512,17298,102248,25769,75569,7034,72775,,,351130,180000,398000,395527,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16637113
2009/4/10,2009/4/10,501217,1789480,1751200,1283415,150000,657047,1204519,125143,1044194,327600,49316,35409,82343,12267,45512,17298,102248,25769,75569,7034,72775,,,351130,180000,398000,395527,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16637113
2009/4/17,2009/4/17,501217,1789480,1751200,1283415,150000,657047,1204519,125143,1044194,327600,49316,35409,82343,12267,45512,17298,102248,25769,75569,7034,72775,,,351130,180000,398000,395527,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16637113
2009/4/24,2009/4/24,501217,1789480,1751200,1283415,150000,657047,1204519,125143,1044194,327600,49316,35409,166333,12267,45512,17298,102248,25769,75569,7034,72775,,,351130,180000,398000,395527,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16721103
2009/4/30,2009/4/30,501217,1789480,1751200,1283415,150000,657047,1204519,162685,1044194,327600,49316,42490,166333,12267,45512,34596,102248,25769,75569,7034,72775,,,351130,180000,398000,395527,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16783024
2009/5/8,2009/5/8,501217,1789480,1751200,1283415,150000,657047,1204519,162685,1044194,327600,49316,42490,166333,12267,45512,34596,102248,25769,75569,7034,72775,,,351130,180000,398000,395527,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16783024
2009/5/15,2009/5/15,566135,1789480,1751200,1283415,150000,657047,1204519,162685,1044194,327600,49316,42490,166333,12267,45512,34596,102248,25769,75569,7034,72775,,,351130,180000,398000,395527,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,16847942
2009/5/22,2009/5/22,566135,1789480,1751200,1283415,150000,657047,1204519,162685,2119660,327600,49316,42490,166333,12267,45512,34596,102248,25769,75569,7034,72775,,,351130,180000,398000,395527,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,17923408
2009/5/27,2009/5/27,566135,1789480,1751200,1283415,150000,657047,1204520,162685,2119660,327600,49316,42490,166333,12267,94380,34596,102248,25769,75569,7034,72775,,,351130,180000,398000,395527,245000,,,,392659,1595493,,,467500,1495000,258098,150000,,,300000,,,400000,,,649351,,,17972277
